durasi_manhour,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,250,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,250,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,250,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,250,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,250,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,250,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,250,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,250,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,250,Dry Resin,,
14,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,250,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,250,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,250,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,250,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,250,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,250,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,250,Dry Resin,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,250,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,250,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,250,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,250,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,250,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,250,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,250,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,250,Dry Resin,,
6,MOULD & CASTING,TOUCH UP,HV,250,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,250,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,250,Dry Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,250,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,250,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,250,Dry Resin,,
7,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,250,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,250,Dry Resin,,
6,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,250,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,250,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),250,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),250,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),250,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),250,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,250,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,250,Dry Resin,,
7,CORE & ASSEMBLY,OTHERS,ASSEMBLY,250,Dry Resin,,
10,CORE & ASSEMBLY,OTHERS,FINISHING,250,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,250,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,250,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,250,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,250,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,250,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,250,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,300,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,300,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,300,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,300,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,300,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,300,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,300,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,300,Dry Resin,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,300,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,300,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,300,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,300,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,300,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,300,Dry Resin,,
10,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,300,Dry Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,300,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,300,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,300,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,300,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,300,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,300,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,300,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,300,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,300,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,300,Dry Resin,,
14,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,300,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,300,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,300,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,300,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,300,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,300,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,300,Dry Resin,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,300,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,300,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,300,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,300,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,300,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,300,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,300,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,300,Dry Resin,,
6,MOULD & CASTING,TOUCH UP,HV,300,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,300,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,300,Dry Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,300,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,300,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,300,Dry Resin,,
7,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,300,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,300,Dry Resin,,
6,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,300,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,300,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),300,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),300,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),300,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),300,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,300,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,300,Dry Resin,,
7,CORE & ASSEMBLY,OTHERS,ASSEMBLY,300,Dry Resin,,
10,CORE & ASSEMBLY,OTHERS,FINISHING,300,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,300,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,300,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,300,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,300,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,300,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,300,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,315,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,315,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,315,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,315,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,315,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,315,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,315,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,315,Dry Resin,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,315,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,315,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,315,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,315,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,315,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,315,Dry Resin,,
12,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,315,Dry Resin,,
12.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,315,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,315,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,315,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,315,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,315,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,315,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,315,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,315,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,315,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,315,Dry Resin,,
14,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,315,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,315,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,315,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,315,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,315,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,315,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,315,Dry Resin,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,315,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,315,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,315,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,315,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,315,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,315,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,315,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,315,Dry Resin,,
6,MOULD & CASTING,TOUCH UP,HV,315,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,315,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,315,Dry Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,315,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,315,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,315,Dry Resin,,
7,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,315,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,315,Dry Resin,,
6,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,315,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,315,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),315,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),315,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),315,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),315,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,315,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,315,Dry Resin,,
7,CORE & ASSEMBLY,OTHERS,ASSEMBLY,315,Dry Resin,,
10,CORE & ASSEMBLY,OTHERS,FINISHING,315,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,315,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,315,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,315,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,315,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,315,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,315,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,330,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,330,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,330,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,330,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,330,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,330,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,330,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,330,Dry Resin,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,330,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,330,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,330,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,330,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,330,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,330,Dry Resin,,
12,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,330,Dry Resin,,
12.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,330,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,330,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,330,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,330,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,330,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,330,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,330,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,330,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,330,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,330,Dry Resin,,
14,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,330,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,330,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,330,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,330,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,330,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,330,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,330,Dry Resin,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,330,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,330,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,330,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,330,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,330,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,330,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,330,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,330,Dry Resin,,
6,MOULD & CASTING,TOUCH UP,HV,330,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,330,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,330,Dry Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,330,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,330,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,330,Dry Resin,,
7,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,330,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,330,Dry Resin,,
6,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,330,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,330,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),330,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),330,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),330,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),330,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,330,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,330,Dry Resin,,
7,CORE & ASSEMBLY,OTHERS,ASSEMBLY,330,Dry Resin,,
10,CORE & ASSEMBLY,OTHERS,FINISHING,330,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,330,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,330,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,330,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,330,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,330,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,330,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,375,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,375,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,375,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,375,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,375,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,375,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,375,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,375,Dry Resin,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,375,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,375,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,375,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,375,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,375,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,375,Dry Resin,,
12,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,375,Dry Resin,,
12.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,375,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,375,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,375,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,375,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,375,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,375,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,375,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,375,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,375,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,375,Dry Resin,,
14,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,375,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,375,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,375,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,375,Dry Resin,,
4,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,375,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,375,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,375,Dry Resin,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,375,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,375,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,375,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,375,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,375,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,375,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,375,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,375,Dry Resin,,
6,MOULD & CASTING,TOUCH UP,HV,375,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,375,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,375,Dry Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,375,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,375,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,375,Dry Resin,,
7,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,375,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,375,Dry Resin,,
6,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,375,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,375,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),375,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),375,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),375,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),375,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,375,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,375,Dry Resin,,
7,CORE & ASSEMBLY,OTHERS,ASSEMBLY,375,Dry Resin,,
10,CORE & ASSEMBLY,OTHERS,FINISHING,375,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,375,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,375,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,375,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,375,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,375,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,375,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,400,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,400,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,400,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,400,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,400,Dry Resin,,
